Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label
4978,Spectrogram 1,1,20230523_000000.WAV,15258,15261,0,15000,t-11113588,American Bullfrog,0.1219,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1525815261BD-31209B,Ann,Camille,187,t-11113588_187,39.7,1947,0.0411,2.9038,BULLFROG,1
2989,Spectrogram 1,1,20230521_000000.WAV,14220,14223,0,15000,t-11113588,American Bullfrog,0.1659,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1422014223BD-31209B,Rohit,Ann,188,t-11113588_188,79.2,2118.8,0.1114,2.8075,BULLFROG,1
1716,Spectrogram 1,1,20230524_000000.WAV,6903,6906,0,15000,t-11113588,American Bullfrog,0.1184,20230524_000000.BirdNET.selection.table.txt,BD-31209B,1,20230524_000000.WAV69036906BD-31209B,Camille,Ethan,189,t-11113588_189,0,1870.4,0.014,2.9593,BULLFROG,1
1223,Spectrogram 1,1,20230520_200000.WAV,6954,6957,0,15000,t-11113588,American Bullfrog,0.3488,20230520_200000.BirdNET.selection.table.txt,BD-30103B,2,20230520_200000.WAV69546957BD-30103B,Ann,Diana,19,t-11113588_19,,,,,,0
3626,Spectrogram 1,1,20230521_000000.WAV,16194,16197,0,15000,t-11113588,American Bullfrog,0.136,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1619416197BD-31209B,Diana,Rohit,190,t-11113588_190,102.564,1743.59,0.1212,2.7855,BULLFROG,1
2210,Spectrogram 1,1,20230522_000000.WAV,15792,15795,0,15000,t-11113588,American Bullfrog,0.101,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1579215795BD-31209B,Ethan,Amy,191,t-11113588_191,0,1497,0.0515,2.9049,BULLFROG,1
4420,Spectrogram 1,1,20230521_000000.WAV,19377,19380,0,15000,t-11113588,American Bullfrog,0.1054,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1937719380BD-31209B,Amy,Ann,192,t-11113588_192,0,2744.5,0.0312,2.9359,BULLFROG,1
1601,Spectrogram 1,1,20230521_000000.WAV,8307,8310,0,15000,t-11113588,American Bullfrog,0.1235,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV83078310BD-31209B,Ann,Amy,193,t-11113588_193,79.5,2046.4,0.0254,2.9321,BULLFROG,1
3010,Spectrogram 1,1,20230521_000000.WAV,14289,14292,0,15000,t-11113588,American Bullfrog,0.1807,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1428914292BD-31209B,Rohit,Ann,194,t-11113588_194,79.2,2019.8,0.1016,2.8075,BULLFROG,1
6682,Spectrogram 1,1,20230523_000000.WAV,19257,19260,0,15000,t-11113588,American Bullfrog,0.1356,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1925719260BD-31209B,Camille,Ethan,195,t-11113588_195,0,1796.3,0.0304,2.9482,BULLFROG,1
1737,Spectrogram 1,1,20230522_000000.WAV,13899,13902,0,15000,t-11113588,American Bullfrog,0.1777,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1389913902BD-31209B,Diana,Camille,196,t-11113588_196,62,2790.7,0.0222,2.9599,BULLFROG,1
1795,Spectrogram 1,1,20230527_000000.WAV,7299,7302,0,15000,t-11113588,American Bullfrog,0.1411,20230527_000000.BirdNET.selection.table.txt,BD-31209B,1,20230527_000000.WAV72997302BD-31209B,Ethan,Ann,197,t-11113588_197,0,1448.7,0.0674,2.8935,BULLFROG,1
2313,Spectrogram 1,1,20230522_000000.WAV,16248,16251,0,15000,t-11113588,American Bullfrog,0.1392,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1624816251BD-31209B,Amy,Ann,198,t-11113588_198,0,2744.5,0.0374,2.9183,BULLFROG,1
3728,Spectrogram 1,1,20230521_000000.WAV,16806,16809,0,15000,t-11113588,American Bullfrog,0.1095,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1680616809BD-31209B,Ann,Camille,199,t-11113588_199,79.5,1927.2,0.0228,2.9321,BULLFROG,1
1757,Spectrogram 1,1,20230522_200000.WAV,4986,4989,0,15000,t-11113588,American Bullfrog,0.1202,20230522_200000.BirdNET.selection.table.txt,BD-29267A,1,20230522_200000.WAV49864989BD-29267A,Rohit,Diana,2,t-11113588_2,,,,,,0
2175,Spectrogram 1,1,20230520_000000.WAV,9060,9063,0,15000,t-11113588,American Bullfrog,0.1762,20230520_000000.BirdNET.selection.table.txt,BD-30175A,1,20230520_000000.WAV90609063BD-30175A,Rohit,Camille,20,t-11113588_20,,,,,,0
1634,Spectrogram 1,1,20230522_000000.WAV,13314,13317,0,15000,t-11113588,American Bullfrog,0.1029,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1331413317BD-31209B,Rohit,Ethan,200,t-11113588_200,0,1703.7,0.0321,2.9368,BULLFROG,1
3031,Spectrogram 1,1,20230522_000000.WAV,18891,18894,0,15000,t-11113588,American Bullfrog,0.1116,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1889118894BD-31209B,Camille,Rohit,201,t-11113588_201,0,2514.2,0.2885,2.5714,BULLFROG,1
2523,Spectrogram 1,1,20230527_000000.WAV,9537,9540,0,15000,t-11113588,American Bullfrog,0.1042,20230527_000000.BirdNET.selection.table.txt,BD-31209B,1,20230527_000000.WAV95379540BD-31209B,Diana,Ann,202,t-11113588_202,39.6,2356.4,0.1126,2.8075,BULLFROG,1
3856,Spectrogram 1,1,20230521_000000.WAV,17289,17292,0,15000,t-11113588,American Bullfrog,0.1105,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1728917292BD-31209B,Ethan,Amy,203,t-11113588_203,0,1907.2,0.0546,2.8781,BULLFROG,1
5480,Spectrogram 1,1,20230523_000000.WAV,16491,16494,0,15000,t-11113588,American Bullfrog,0.1217,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1649116494BD-31209B,Amy,Ethan,204,t-11113588_204,0,3499.9,0.0348,2.9095,BULLFROG,1
4338,Spectrogram 1,1,20230521_000000.WAV,18981,18984,0,15000,t-11113588,American Bullfrog,0.1371,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1898118984BD-31209B,Ann,Rohit,205,t-11113588_205,59.6,1847.7,0.0492,2.8944,BULLFROG,1
3438,Spectrogram 1,1,20230523_000000.WAV,10446,10449,0,15000,t-11113588,American Bullfrog,0.151,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1044610449BD-31209B,Rohit,Ann,206,t-11113588_206,0,3001.6,0.0585,2.9041,BULLFROG,1
1268,Spectrogram 1,1,20230524_000000.WAV,4911,4914,0,15000,t-11113588,American Bullfrog,0.1022,20230524_000000.BirdNET.selection.table.txt,BD-31209B,1,20230524_000000.WAV49114914BD-31209B,Camille,Amy,207,t-11113588_207,217.1,2387.6,0.0782,2.8539,BULLFROG,1
7519,Spectrogram 1,1,20230523_000000.WAV,22401,22404,0,15000,t-11113588,American Bullfrog,0.1407,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV2240122404BD-31209B,Diana,Amy,208,t-11113588_208,0,1926.7,0.0793,2.8583,BULLFROG,1
3232,Spectrogram 1,1,20230521_000000.WAV,14997,15000,0,15000,t-11113588,American Bullfrog,0.1315,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1499715000BD-31209B,Ethan,Rohit,209,t-11113588_209,58.111,1859.564,0.0314,2.9475,BULLFROG,1
1167,Spectrogram 1,1,20230525_000000.WAV,17604,17607,0,15000,t-11113588,American Bullfrog,0.124,20230525_000000.BirdNET.selection.table.txt,BD-30175A,1,20230525_000000.WAV1760417607BD-30175A,Camille,Rohit,21,t-11113588_21,,,,,,0
4210,Spectrogram 1,1,20230524_000000.WAV,17262,17265,0,15000,t-11113588,American Bullfrog,0.1133,20230524_000000.BirdNET.selection.table.txt,BD-31209B,1,20230524_000000.WAV1726217265BD-31209B,Amy,Rohit,210,t-11113588_210,0,2199.9,0.1285,2.7692,BULLFROG,1
2700,Spectrogram 1,1,20230522_000000.WAV,17676,17679,0,15000,t-11113588,American Bullfrog,0.1771,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1767617679BD-31209B,Ann,Amy,211,t-11113588_211,0,1907.2,0.0672,2.8781,BULLFROG,1
1819,Spectrogram 1,1,20230522_000000.WAV,14226,14229,0,15000,t-11113588,American Bullfrog,0.122,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1422614229BD-31209B,Rohit,Ann,212,t-11113588_212,0,2828.4,0.0559,2.8861,BULLFROG,1
4512,Spectrogram 1,1,20230521_000000.WAV,19746,19749,0,15000,t-11113588,American Bullfrog,0.1646,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1974619749BD-31209B,Camille,Ann,213,t-11113588_213,79.2,693.1,0.1097,2.7981,BULLFROG,1
1121,Spectrogram 1,1,20230525_000000.WAV,3678,3681,0,15000,t-11113588,American Bullfrog,0.1453,20230525_000000.BirdNET.selection.table.txt,BD-31209B,1,20230525_000000.WAV36783681BD-31209B,Diana,Amy,214,t-11113588_214,0,1965.6,0.0471,2.8689,BULLFROG,1
3875,Spectrogram 1,1,20230521_000000.WAV,17349,17352,0,15000,t-11113588,American Bullfrog,0.1664,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1734917352BD-31209B,Ethan,Amy,215,t-11113588_215,0,2033.898,0.0297,2.9562,BULLFROG,1
2080,Spectrogram 1,1,20230521_000000.WAV,11595,11598,0,15000,t-11113588,American Bullfrog,0.1015,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1159511598BD-31209B,Amy,Diana,216,t-11113588_216,0,2845.2,0.0414,2.9399,BULLFROG,1
4035,Spectrogram 1,1,20230521_000000.WAV,17823,17826,0,15000,t-11113588,American Bullfrog,0.1196,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1782317826BD-31209B,Ann,Amy,217,t-11113588_217,59.6,2344.4,0.045,2.9133,BULLFROG,1
4036,Spectrogram 1,1,20230527_000000.WAV,15318,15321,0,15000,t-11113588,American Bullfrog,0.176,20230527_000000.BirdNET.selection.table.txt,BD-31209B,1,20230527_000000.WAV1531815321BD-31209B,Rohit,Amy,218,t-11113588_218,0,2024,0.0878,2.8411,BULLFROG,1
1573,Spectrogram 1,1,20230522_000000.WAV,13032,13035,0,15000,t-11113588,American Bullfrog,0.1156,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1303213035BD-31209B,Camille,Ethan,219,t-11113588_219,0,1574.1,0.029,2.9425,BULLFROG,1
1458,Spectrogram 1,1,20230523_200000.WAV,5148,5151,0,15000,t-11113588,American Bullfrog,0.1486,20230523_200000.BirdNET.selection.table.txt,BD-30175A,1,20230523_200000.WAV51485151BD-30175A,Diana,Ann,22,t-11113588_22,,,,,,0
2070,Spectrogram 1,1,20230522_000000.WAV,15237,15240,0,15000,t-11113588,American Bullfrog,0.1133,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1523715240BD-31209B,Diana,Rohit,220,t-11113588_220,0,2199.9,0.0726,2.8232,BULLFROG,1
3789,Spectrogram 1,1,20230521_000000.WAV,17088,17091,0,15000,t-11113588,American Bullfrog,0.1563,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1708817091BD-31209B,Ethan,Amy,221,t-11113588_221,0,2150.121,0.0314,2.9448,BULLFROG,1
5626,Spectrogram 1,1,20230523_000000.WAV,16842,16845,0,15000,t-11113588,American Bullfrog,0.1569,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1684216845BD-31209B,Amy,Ann,222,t-11113588_222,79.2,1009.9,0.0891,2.864,BULLFROG,1
3261,Spectrogram 1,1,20230521_000000.WAV,15081,15084,0,15000,t-11113588,American Bullfrog,0.1808,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1508115084BD-31209B,Ann,Rohit,223,t-11113588_223,39.7,2086.1,0.0833,2.8756,BULLFROG,1
5618,Spectrogram 1,1,20230523_000000.WAV,16824,16827,0,15000,t-11113588,American Bullfrog,0.1278,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1682416827BD-31209B,Rohit,Camille,224,t-11113588_224,62,2666.7,0.0175,2.9599,BULLFROG,1
1643,Spectrogram 1,1,20230523_000000.WAV,5337,5340,0,15000,t-11113588,American Bullfrog,0.1492,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV53375340BD-31209B,Camille,Ann,225,t-11113588_225,310.1,2635.7,0.0924,2.8474,BULLFROG,1
4451,Spectrogram 1,1,20230523_000000.WAV,13827,13830,0,15000,t-11113588,American Bullfrog,0.1125,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1382713830BD-31209B,Diana,Rohit,226,t-11113588_226,0,2461.8,0.0816,2.7333,BULLFROG,1
3046,Spectrogram 1,1,20230522_000000.WAV,18990,18993,0,15000,t-11113588,American Bullfrog,0.1014,20230522_000000.BirdNET.selection.table.txt,BD-31209B,1,20230522_000000.WAV1899018993BD-31209B,Ethan,Amy,227,t-11113588_227,0,2527.845,0.0392,2.9334,BULLFROG,1
964,Spectrogram 1,1,20230521_000000.WAV,6291,6294,0,15000,t-11113588,American Bullfrog,0.1423,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV62916294BD-31209B,Amy,Ann,228,t-11113588_228,99,1980.2,0.128,2.7604,BULLFROG,1
4928,Spectrogram 1,1,20230523_000000.WAV,15108,15111,0,15000,t-11113588,American Bullfrog,0.1076,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1510815111BD-31209B,Ann,Diana,229,t-11113588_229,119.2,2066.2,0.1191,2.8096,BULLFROG,1
2641,Spectrogram 1,1,20230523_200000.WAV,11892,11895,0,15000,t-11113588,American Bullfrog,0.1822,20230523_200000.BirdNET.selection.table.txt,BD-30175A,1,20230523_200000.WAV1189211895BD-30175A,Ethan,Camille,23,t-11113588_23,,,,,,0
4999,Spectrogram 1,1,20230523_000000.WAV,15345,15348,0,15000,t-11113588,American Bullfrog,0.1204,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1534515348BD-31209B,Rohit,Camille,230,t-11113588_230,248.1,2883.7,0.0246,2.9403,BULLFROG,1
2394,Spectrogram 1,1,20230520_000000.WAV,18309,18312,0,15000,t-11113588,American Bullfrog,0.1117,20230520_000000.BirdNET.selection.table.txt,BD-31209B,1,20230520_000000.WAV1830918312BD-31209B,Camille,Rohit,231,t-11113588_231,0,2461.8,0.0374,2.8412,BULLFROG,1
4191,Spectrogram 1,1,20230523_000000.WAV,12825,12828,0,15000,t-11113588,American Bullfrog,0.1229,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1282512828BD-31209B,Diana,Amy,232,t-11113588_232,0,2004.6,0.0924,2.8226,BULLFROG,1
2930,Spectrogram 1,1,20230523_000000.WAV,9225,9228,0,15000,t-11113588,American Bullfrog,0.1662,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV92259228BD-31209B,Ethan,Diana,233,t-11113588_233,0,2411.622,0.0232,2.9505,BULLFROG,1
890,Spectrogram 1,1,20230521_000000.WAV,6138,6141,0,15000,t-11113588,American Bullfrog,0.1568,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV61386141BD-31209B,Amy,Ann,234,t-11113588_234,0,1687,0.0381,2.9446,BULLFROG,1
3448,Spectrogram 1,1,20230521_000000.WAV,15537,15540,0,15000,t-11113588,American Bullfrog,0.1296,20230521_000000.BirdNET.selection.table.txt,BD-31209B,1,20230521_000000.WAV1553715540BD-31209B,Ann,Amy,235,t-11113588_235,79.5,2086.1,0.0701,2.885,BULLFROG,1
5831,Spectrogram 1,1,20230523_000000.WAV,17244,17247,0,15000,t-11113588,American Bullfrog,0.1647,20230523_000000.BirdNET.selection.table.txt,BD-31209B,1,20230523_000000.WAV1724417247BD-31209B,Rohit,Camille,236,t-11113588_236,31,2573.6,0.0258,2.9501,BULLFROG,1
3944,Spectrogram 1,1,20230522_000000.WAV,22617,22620,0,15000,t-11113588,American Bullfrog,0.3042,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV2261722620BD-31209B,Camille,Amy,237,t-11113588_237,0,2082.4,0.0628,2.8781,BULLFROG,1
3879,Spectrogram 1,1,20230521_000000.WAV,17364,17367,0,15000,t-11113588,American Bullfrog,0.2313,20230521_000000.BirdNET.selection.table.txt,BD-31209B,2,20230521_000000.WAV1736417367BD-31209B,Diana,Rohit,238,t-11113588_238,0,1914.53,0.1758,2.651,BULLFROG,1
1967,Spectrogram 1,1,20230521_000000.WAV,11190,11193,0,15000,t-11113588,American Bullfrog,0.2266,20230521_000000.BirdNET.selection.table.txt,BD-31209B,2,20230521_000000.WAV1119011193BD-31209B,Ethan,Rohit,239,t-11113588_239,0,2266.344,0.0389,2.9391,BULLFROG,1
1797,Spectrogram 1,1,20230522_200000.WAV,9030,9033,0,15000,t-11113588,American Bullfrog,0.1649,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV90309033BD-30175A,Amy,Diana,24,t-11113588_24,,,,,,0
2630,Spectrogram 1,1,20230523_000000.WAV,8385,8388,0,15000,t-11113588,American Bullfrog,0.356,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV83858388BD-31209B,Amy,Diana,240,t-11113588_240,0,2744.5,0.0244,2.9534,BULLFROG,1
8458,Spectrogram 1,1,20230523_000000.WAV,27345,27348,0,15000,t-11113588,American Bullfrog,0.216,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV2734527348BD-31209B,Ann,Diana,241,t-11113588_241,99.3,1450.3,0.0389,2.9038,BULLFROG,1
4542,Spectrogram 1,1,20230523_000000.WAV,14073,14076,0,15000,t-11113588,American Bullfrog,0.2588,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV1407314076BD-31209B,Rohit,Ethan,242,t-11113588_242,0,1555.6,0.0399,2.9539,BULLFROG,1
1222,Spectrogram 1,1,20230522_000000.WAV,11490,11493,0,15000,t-11113588,American Bullfrog,0.2983,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV1149011493BD-31209B,Camille,Diana,243,t-11113588_243,310.1,2759.7,0.0907,2.8658,BULLFROG,1
625,Spectrogram 1,1,20230521_000000.WAV,5223,5226,0,15000,t-11113588,American Bullfrog,0.3351,20230521_000000.BirdNET.selection.table.txt,BD-31209B,2,20230521_000000.WAV52235226BD-31209B,Diana,Camille,244,t-11113588_244,155,2449.6,0.0454,2.9353,BULLFROG,1
4955,Spectrogram 1,1,20230521_000000.WAV,21126,21129,0,15000,t-11113588,American Bullfrog,0.3829,20230521_000000.BirdNET.selection.table.txt,BD-31209B,2,20230521_000000.WAV2112621129BD-31209B,Ethan,Camille,245,t-11113588_245,0,2356.6,0.0285,2.955,BULLFROG,1
4213,Spectrogram 1,1,20230524_000000.WAV,17274,17277,0,15000,t-11113588,American Bullfrog,0.3836,20230524_000000.BirdNET.selection.table.txt,BD-31209B,2,20230524_000000.WAV1727417277BD-31209B,Amy,Ethan,246,t-11113588_246,0,2719.3,0.0305,2.9271,BULLFROG,1
1679,Spectrogram 1,1,20230522_000000.WAV,13632,13635,0,15000,t-11113588,American Bullfrog,0.2372,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV1363213635BD-31209B,Ann,Diana,247,t-11113588_247,59.6,2165.6,0.0529,2.9133,BULLFROG,1
3647,Spectrogram 1,1,20230522_000000.WAV,21072,21075,0,15000,t-11113588,American Bullfrog,0.2024,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV2107221075BD-31209B,Rohit,Camille,248,t-11113588_248,31,2325.6,0.0348,2.9403,BULLFROG,1
1521,Spectrogram 1,1,20230521_000000.WAV,7962,7965,0,15000,t-11113588,American Bullfrog,0.2106,20230521_000000.BirdNET.selection.table.txt,BD-31209B,2,20230521_000000.WAV79627965BD-31209B,Camille,Diana,249,t-11113588_249,310.1,2356.6,0.0489,2.9119,BULLFROG,1
2612,Spectrogram 1,1,20230523_200000.WAV,11745,11748,0,15000,t-11113588,American Bullfrog,0.184,20230523_200000.BirdNET.selection.table.txt,BD-30175A,1,20230523_200000.WAV1174511748BD-30175A,Ann,Rohit,25,t-11113588_25,,,,,,0
3077,Spectrogram 1,1,20230523_000000.WAV,9570,9573,0,15000,t-11113588,American Bullfrog,0.2186,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV95709573BD-31209B,Diana,Ann,250,t-11113588_250,68.376,1538.462,0.1214,2.8335,BULLFROG,1
2017,Spectrogram 1,1,20230522_000000.WAV,15051,15054,0,15000,t-11113588,American Bullfrog,0.397,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV1505115054BD-31209B,Ethan,Amy,251,t-11113588_251,0,2411.622,0.0267,2.9391,BULLFROG,1
2881,Spectrogram 1,1,20230523_000000.WAV,9108,9111,0,15000,t-11113588,American Bullfrog,0.3401,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV91089111BD-31209B,Amy,Ann,252,t-11113588_252,0,3499.9,0.0311,2.9446,BULLFROG,1
2086,Spectrogram 1,1,20230522_000000.WAV,15306,15309,0,15000,t-11113588,American Bullfrog,0.3255,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV1530615309BD-31209B,Ann,Ethan,253,t-11113588_253,0,2055.6,0.0609,2.9197,BULLFROG,1
6281,Spectrogram 1,1,20230523_000000.WAV,18111,18114,0,15000,t-11113588,American Bullfrog,0.311,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV1811118114BD-31209B,Rohit,Camille,254,t-11113588_254,155,2294.6,0.0383,2.9501,BULLFROG,1
2650,Spectrogram 1,1,20230522_000000.WAV,17463,17466,0,15000,t-11113588,American Bullfrog,0.2942,20230522_000000.BirdNET.selection.table.txt,BD-31209B,2,20230522_000000.WAV1746317466BD-31209B,Camille,Rohit,255,t-11113588_255,0,2514.2,0.0795,2.8052,BULLFROG,1
4222,Spectrogram 1,1,20230523_000000.WAV,12981,12984,0,15000,t-11113588,American Bullfrog,0.2586,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV1298112984BD-31209B,Diana,Ethan,256,t-11113588_256,0,2148.1,0.0497,2.9539,BULLFROG,1
3696,Spectrogram 1,1,20230521_000000.WAV,16647,16650,0,15000,t-11113588,American Bullfrog,0.2016,20230521_000000.BirdNET.selection.table.txt,BD-31209B,2,20230521_000000.WAV1664716650BD-31209B,Ethan,Ann,257,t-11113588_257,0,2382.567,0.0206,2.6714,BULLFROG,1
258,Spectrogram 1,1,20230527_200000.WAV,801,804,0,15000,t-11113588,American Bullfrog,0.3565,20230527_200000.BirdNET.selection.table.txt,BD-31209B,2,20230527_200000.WAV801804BD-31209B,Amy,Diana,258,t-11113588_258,,,,,,0
4109,Spectrogram 1,1,20230523_000000.WAV,12555,12558,0,15000,t-11113588,American Bullfrog,0.2559,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV1255512558BD-31209B,Ann,Amy,259,t-11113588_259,39.7,2483.4,0.0478,2.9227,BULLFROG,1
1187,Spectrogram 1,1,20230522_200000.WAV,3744,3747,0,15000,t-11113588,American Bullfrog,0.1276,20230522_200000.BirdNET.selection.table.txt,BD-30175A,1,20230522_200000.WAV37443747BD-30175A,Rohit,Diana,26,t-11113588_26,,,,,,0
2194,Spectrogram 1,1,20230521_000000.WAV,11925,11928,0,15000,t-11113588,American Bullfrog,0.2777,20230521_000000.BirdNET.selection.table.txt,BD-31209B,2,20230521_000000.WAV1192511928BD-31209B,Rohit,Amy,260,t-11113588_260,0,3554.6,0.0243,2.9041,BULLFROG,1
4578,Spectrogram 1,1,20230523_000000.WAV,14145,14148,0,15000,t-11113588,American Bullfrog,0.2628,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV1414514148BD-31209B,Camille,Diana,261,t-11113588_261,279.1,2635.7,0.0728,2.8381,BULLFROG,1
4389,Spectrogram 1,1,20230523_000000.WAV,13587,13590,0,15000,t-11113588,American Bullfrog,0.2591,20230523_000000.BirdNET.selection.table.txt,BD-31209B,2,20230523_000000.WAV1358713590BD-31209B,Diana,Amy,262,t-11113588_262,0,2666.2,0.0196,2.9244,BULLFROG,1
