Selection,View,Channel,Begin File_x,Begin Time (s),End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species Code,Common Name,Confidence,birdnetfile,site,bins,realID,reviewer_1,reviewer_2,ID,filename,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label
1666,Spectrogram 1,1,20230522_000000.WAV,4617,4620,0,15000,t-11127057,Pacific Chorus Frog,0.1114,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV46174620BD-31209A,Ethan,Camille,87,t-11127057_87.wav,6337.7,6337.7,0.7709,0,PCF,1
3059,Spectrogram 1,1,20230525_200000.WAV,13881,13884,0,15000,t-11127057,Pacific Chorus Frog,0.1616,20230525_200000.BirdNET.selection.table.txt,BD-31209A,1,20230525_200000.WAV1388113884BD-31209A,Amy,Ann,88,t-11127057_88.wav,2891.1,2891.1,0.2562,0,PCF,1
2282,Spectrogram 1,1,20230525_000000.WAV,7734,7737,0,15000,t-11127057,Pacific Chorus Frog,0.147,20230525_000000.BirdNET.selection.table.txt,BD-31209A,1,20230525_000000.WAV77347737BD-31209A,Ann,Amy,89,t-11127057_89.wav,2689,2689,1.2997,0.227,PCF,1
1751,Spectrogram 1,1,20230522_000000.WAV,4968,4971,0,15000,t-11127057,Pacific Chorus Frog,0.1825,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV49684971BD-31209A,Camille,Amy,90,t-11127057_90.wav,7379.8,7379.8,1.2209,0.1067,PCF,1
3240,Spectrogram 1,1,20230526_200000.WAV,12396,12399,0,15000,t-11127057,Pacific Chorus Frog,0.1554,20230526_200000.BirdNET.selection.table.txt,BD-31209A,1,20230526_200000.WAV1239612399BD-31209A,Ethan,Camille,91,t-11127057_91.wav,5506.5,5506.5,0.873,0,PCF,1
4289,Spectrogram 1,1,20230521_200000.WAV,11823,11826,0,15000,t-11127057,Pacific Chorus Frog,0.1508,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV1182311826BD-31209A,Amy,Ethan,92,t-11127057_92.wav,2828.4,2828.4,1.3672,0.1045,PCF,1
3768,Spectrogram 1,1,20230521_200000.WAV,10905,10908,0,15000,t-11127057,Pacific Chorus Frog,0.1495,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV1090510908BD-31209A,Ann,Camille,93,t-11127057_93.wav,2851.5,2851.5,0.7572,0,PCF,1
3935,Spectrogram 1,1,20230522_000000.WAV,18567,18570,0,15000,t-11127057,Pacific Chorus Frog,0.1466,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV1856718570BD-31209A,Camille,Ethan,94,t-11127057_94.wav,1069,1069,1.1361,0,PCF,1
2113,Spectrogram 1,1,20230525_000000.WAV,7173,7176,0,15000,t-11127057,Pacific Chorus Frog,0.1698,20230525_000000.BirdNET.selection.table.txt,BD-31209A,1,20230525_000000.WAV71737176BD-31209A,Ethan,Camille,95,t-11127057_95.wav,5402.6,5402.6,1.0226,0,PCF,1
825,Spectrogram 1,1,20230526_200000.WAV,4479,4482,0,15000,t-11127057,Pacific Chorus Frog,0.1205,20230526_200000.BirdNET.selection.table.txt,BD-31209A,1,20230526_200000.WAV44794482BD-31209A,Amy,Ethan,96,t-11127057_96.wav,2828.4,2828.4,1.0409,0.1045,PCF,1
611,Spectrogram 1,1,20230522_200000.WAV,3792,3795,0,15000,t-11127057,Pacific Chorus Frog,0.153,20230522_200000.BirdNET.selection.table.txt,BD-31209A,1,20230522_200000.WAV37923795BD-31209A,Ann,Ethan,97,t-11127057_97.wav,1396.6,1396.6,1.0666,0,PCF,1
2982,Spectrogram 1,1,20230522_200000.WAV,11898,11901,0,15000,t-11127057,Pacific Chorus Frog,0.16,20230522_200000.BirdNET.selection.table.txt,BD-31209A,1,20230522_200000.WAV1189811901BD-31209A,Camille,Ann,98,t-11127057_98.wav,2475.2,2475.2,0.4877,0,PCF,1
1692,Spectrogram 1,1,20230521_000000.WAV,4272,4275,0,15000,t-11127057,Pacific Chorus Frog,0.1997,20230521_000000.BirdNET.selection.table.txt,BD-31209A,1,20230521_000000.WAV42724275BD-31209A,Ethan,Amy,99,t-11127057_99.wav,5541.1,5541.1,0.5488,0,PCF,1
1979,Spectrogram 1,1,20230522_200000.WAV,8919,8922,0,15000,t-11127057,Pacific Chorus Frog,0.1387,20230522_200000.BirdNET.selection.table.txt,BD-31209A,1,20230522_200000.WAV89198922BD-31209A,Amy,Ethan,100,t-11127057_100.wav,1919.3,1919.3,0.5591,0,PCF,1
372,Spectrogram 1,1,20230522_000000.WAV,990,993,0,15000,t-11127057,Pacific Chorus Frog,0.1451,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV990993BD-31209A,Ann,Amy,101,t-11127057_101.wav,3196.9,3196.9,1.099,0.1161,PCF,1
592,Spectrogram 1,1,20230524_200000.WAV,4167,4170,0,15000,t-11127057,Pacific Chorus Frog,0.1454,20230524_200000.BirdNET.selection.table.txt,BD-31209A,1,20230524_200000.WAV41674170BD-31209A,Camille,Ethan,102,t-11127057_102.wav,1694.5,1694.5,1.4824,0,PCF,1
4700,Spectrogram 1,1,20230521_200000.WAV,12903,12906,0,15000,t-11127057,Pacific Chorus Frog,0.1469,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV1290312906BD-31209A,Ethan,Camille,103,t-11127057_103.wav,5891.5,5891.5,1.6903,0.0871,PCF,1
2856,Spectrogram 1,1,20230520_200000.WAV,12726,12729,0,15000,t-11127057,Pacific Chorus Frog,0.1079,20230520_200000.BirdNET.selection.table.txt,BD-31209A,1,20230520_200000.WAV1272612729BD-31209A,Amy,Ethan,104,t-11127057_104.wav,1711.8,1711.8,1.6301,0,PCF,1
1292,Spectrogram 1,1,20230522_000000.WAV,3225,3228,0,15000,t-11127057,Pacific Chorus Frog,0.1255,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV32253228BD-31209A,Ann,Camille,105,t-11127057_105.wav,5829.5,5829.5,1.2531,0.1067,PCF,1
3062,Spectrogram 1,1,20230522_000000.WAV,9324,9327,0,15000,t-11127057,Pacific Chorus Frog,0.1744,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV93249327BD-31209A,Camille,Ann,106,t-11127057_106.wav,2831.7,2831.7,0.3162,0,PCF,1
1215,Spectrogram 1,1,20230521_000000.WAV,2862,2865,0,15000,t-11127057,Pacific Chorus Frog,0.1255,20230521_000000.BirdNET.selection.table.txt,BD-31209A,1,20230521_000000.WAV28622865BD-31209A,Ethan,Amy,107,t-11127057_107.wav,8922.2,8922.2,1.0578,0,PCF,1
3779,Spectrogram 1,1,20230522_200000.WAV,13800,13803,0,15000,t-11127057,Pacific Chorus Frog,0.1823,20230522_200000.BirdNET.selection.table.txt,BD-31209A,1,20230522_200000.WAV1380013803BD-31209A,Amy,Camille,108,t-11127057_108.wav,5953.5,5953.5,1.0701,0.1067,PCF,1
720,Spectrogram 1,1,20230525_000000.WAV,2289,2292,0,15000,t-11127057,Pacific Chorus Frog,0.1926,20230525_000000.BirdNET.selection.table.txt,BD-31209A,1,20230525_000000.WAV22892292BD-31209A,Ann,Ethan,109,t-11127057_109.wav,2653.5,2653.5,1.3471,0,PCF,1
1238,Spectrogram 1,1,20230521_000000.WAV,2937,2940,0,15000,t-11127057,Pacific Chorus Frog,0.1635,20230521_000000.BirdNET.selection.table.txt,BD-31209A,1,20230521_000000.WAV29372940BD-31209A,Camille,Ethan,110,t-11127057_110.wav,6046.5,6077.5,1.7276,0,PCF,1
2230,Spectrogram 1,1,20230527_000000.WAV,10839,10842,0,15000,t-11127057,Pacific Chorus Frog,0.1108,20230527_000000.BirdNET.selection.table.txt,BD-31209A,1,20230527_000000.WAV1083910842BD-31209A,Ethan,Camille,111,t-11127057_111.wav,9752.2,9752.2,1.0438,0,PCF,1
1185,Spectrogram 1,1,20230526_000000.WAV,3606,3609,0,15000,t-11127057,Pacific Chorus Frog,0.1545,20230526_000000.BirdNET.selection.table.txt,BD-31209A,1,20230526_000000.WAV36063609BD-31209A,Amy,Camille,112,t-11127057_112.wav,6480.6,6480.6,1.5271,0.1067,PCF,1
1925,Spectrogram 1,1,20230522_200000.WAV,8661,8664,0,15000,t-11127057,Pacific Chorus Frog,0.1795,20230522_200000.BirdNET.selection.table.txt,BD-31209A,1,20230522_200000.WAV86618664BD-31209A,Ann,Ethan,113,t-11127057_113.wav,2554.5,2554.5,1.5315,0,PCF,1
2596,Spectrogram 1,1,20230521_200000.WAV,7875,7878,0,15000,t-11127057,Pacific Chorus Frog,0.1294,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV78757878BD-31209A,Camille,Amy,114,t-11127057_114.wav,7162.8,7162.8,1.3675,0,PCF,1
2050,Spectrogram 1,1,20230526_000000.WAV,7185,7188,0,15000,t-11127057,Pacific Chorus Frog,0.1296,20230526_000000.BirdNET.selection.table.txt,BD-31209A,1,20230526_000000.WAV71857188BD-31209A,Ethan,Camille,115,t-11127057_115.wav,7227.7,7227.7,1.3256,0,PCF,1
2753,Spectrogram 1,1,20230521_200000.WAV,8094,8097,0,15000,t-11127057,Pacific Chorus Frog,0.1146,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV80948097BD-31209A,Amy,Ann,116,t-11127057_116.wav,2831.7,2831.7,0.1708,0,PCF,1
789,Spectrogram 1,1,20230524_200000.WAV,5445,5448,0,15000,t-11127057,Pacific Chorus Frog,0.1292,20230524_200000.BirdNET.selection.table.txt,BD-31209A,1,20230524_200000.WAV54455448BD-31209A,Ann,Ethan,117,t-11127057_117.wav,2653.5,2653.5,0.8962,0,PCF,1
3186,Spectrogram 1,1,20230521_200000.WAV,9123,9126,0,15000,t-11127057,Pacific Chorus Frog,0.1269,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV91239126BD-31209A,Camille,Ethan,118,t-11127057_118.wav,6759.7,6759.7,1.4483,0,PCF,1
5182,Spectrogram 1,1,20230521_200000.WAV,14139,14142,0,15000,t-11127057,Pacific Chorus Frog,0.176,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV1413914142BD-31209A,Ethan,Camille,119,t-11127057_119.wav,6759.7,6759.7,1.4715,0.096,PCF,1
3834,Spectrogram 1,1,20230522_000000.WAV,17646,17649,0,15000,t-11127057,Pacific Chorus Frog,0.1139,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV1764617649BD-31209A,Amy,Ethan,120,t-11127057_120.wav,1452.4,1452.4,1.6499,0,PCF,1
2167,Spectrogram 1,1,20230523_000000.WAV,8658,8661,0,15000,t-11127057,Pacific Chorus Frog,0.1815,20230523_000000.BirdNET.selection.table.txt,BD-31209A,1,20230523_000000.WAV86588661BD-31209A,Ann,Ethan,121,t-11127057_121.wav,2594.1,2594.1,2.4937,0,PCF,1
3125,Spectrogram 1,1,20230526_200000.WAV,12159,12162,0,15000,t-11127057,Pacific Chorus Frog,0.1684,20230526_200000.BirdNET.selection.table.txt,BD-31209A,1,20230526_200000.WAV1215912162BD-31209A,Camille,Amy,122,t-11127057_122.wav,6728.7,6728.7,1.3502,0,PCF,1
406,Spectrogram 1,1,20230522_000000.WAV,1161,1164,0,15000,t-11127057,Pacific Chorus Frog,0.1536,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV11611164BD-31209A,Ethan,Camille,123,t-11127057_123.wav,6017.3,6017.3,1.4019,0,PCF,1
1275,Spectrogram 1,1,20230524_200000.WAV,6864,6867,0,15000,t-11127057,Pacific Chorus Frog,0.1948,20230524_200000.BirdNET.selection.table.txt,BD-31209A,1,20230524_200000.WAV68646867BD-31209A,Amy,Ethan,124,t-11127057_124.wav,1521.6,1521.6,2.3104,0,PCF,1
1463,Spectrogram 1,1,20230524_200000.WAV,7506,7509,0,15000,t-11127057,Pacific Chorus Frog,0.1598,20230524_200000.BirdNET.selection.table.txt,BD-31209A,1,20230524_200000.WAV75067509BD-31209A,Ann,Camille,125,t-11127057_125.wav,2950.5,2950.5,0.446,0,PCF,1
941,Spectrogram 1,1,20230526_000000.WAV,2673,2676,0,15000,t-11127057,Pacific Chorus Frog,0.1171,20230526_000000.BirdNET.selection.table.txt,BD-31209A,1,20230526_000000.WAV26732676BD-31209A,Camille,Amy,126,t-11127057_126.wav,2957.9,2957.9,1.5688,0.0929,PCF,1
1877,Spectrogram 1,1,20230522_200000.WAV,8550,8553,0,15000,t-11127057,Pacific Chorus Frog,0.1382,20230522_200000.BirdNET.selection.table.txt,BD-31209A,1,20230522_200000.WAV85508553BD-31209A,Ethan,Amy,127,t-11127057_127.wav,2957.9,2957.9,1.0945,0.1045,PCF,1
666,Spectrogram 1,1,20230522_200000.WAV,3993,3996,0,15000,t-11127057,Pacific Chorus Frog,0.1118,20230522_200000.BirdNET.selection.table.txt,BD-31209A,1,20230522_200000.WAV39933996BD-31209A,Amy,Ethan,128,t-11127057_128.wav,1435.2,1435.2,1.9107,0,PCF,1
1036,Spectrogram 1,1,20230520_200000.WAV,4482,4485,0,15000,t-11127057,Pacific Chorus Frog,0.1409,20230520_200000.BirdNET.selection.table.txt,BD-31209A,1,20230520_200000.WAV44824485BD-31209A,Ann,Camille,129,t-11127057_129.wav,2673.3,2673.3,0.8282,0,PCF,1
2256,Spectrogram 1,1,20230525_200000.WAV,11820,11823,0,15000,t-11127057,Pacific Chorus Frog,0.1978,20230525_200000.BirdNET.selection.table.txt,BD-31209A,1,20230525_200000.WAV1182011823BD-31209A,Camille,Amy,130,t-11127057_130.wav,2957.9,2957.9,1.3337,0.0929,PCF,1
2122,Spectrogram 1,1,20230527_000000.WAV,10026,10029,0,15000,t-11127057,Pacific Chorus Frog,0.1721,20230527_000000.BirdNET.selection.table.txt,BD-31209A,1,20230527_000000.WAV1002610029BD-31209A,Ethan,Amy,131,t-11127057_131.wav,6363.1,6363.1,1.4926,0,PCF,1
1530,Spectrogram 1,1,20230522_000000.WAV,3948,3951,0,15000,t-11127057,Pacific Chorus Frog,0.1762,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV39483951BD-31209A,Amy,Camille,132,t-11127057_132.wav,7907,7907,1.4041,0.1387,PCF,1
2927,Spectrogram 1,1,20230526_200000.WAV,11640,11643,0,15000,t-11127057,Pacific Chorus Frog,0.125,20230526_200000.BirdNET.selection.table.txt,BD-31209A,1,20230526_200000.WAV1164011643BD-31209A,Ann,Ethan,133,t-11127057_133.wav,2574.3,2574.3,1.536,0,PCF,1
2911,Spectrogram 1,1,20230525_200000.WAV,13296,13299,0,15000,t-11127057,Pacific Chorus Frog,0.1772,20230525_200000.BirdNET.selection.table.txt,BD-31209A,1,20230525_200000.WAV1329613299BD-31209A,Camille,Ethan,134,t-11127057_134.wav,7069.8,7069.8,1.633,0,PCF,1
710,Spectrogram 1,1,20230521_000000.WAV,1662,1665,0,15000,t-11127057,Pacific Chorus Frog,0.1694,20230521_000000.BirdNET.selection.table.txt,BD-31209A,1,20230521_000000.WAV16621665BD-31209A,Ethan,Amy,135,t-11127057_135.wav,2778.6,2778.6,1.3943,0.1045,PCF,1
713,Spectrogram 1,1,20230524_200000.WAV,4989,4992,0,15000,t-11127057,Pacific Chorus Frog,0.1913,20230524_200000.BirdNET.selection.table.txt,BD-31209A,1,20230524_200000.WAV49894992BD-31209A,Amy,Ethan,136,t-11127057_136.wav,2669.5,2669.5,1.326,0.1045,PCF,1
3702,Spectrogram 1,1,20230521_200000.WAV,10785,10788,0,15000,t-11127057,Pacific Chorus Frog,0.1358,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV1078510788BD-31209A,Ann,Amy,137,t-11127057_137.wav,2554.5,2554.5,1.2469,0,PCF,1
588,Spectrogram 1,1,20230527_200000.WAV,1980,1983,0,15000,t-11127057,Pacific Chorus Frog,0.118,20230527_200000.BirdNET.selection.table.txt,BD-31209A,1,20230527_200000.WAV19801983BD-31209A,Camille,Ethan,138,t-11127057_138.wav,6728.7,6728.7,1.6313,0,PCF,1
2412,Spectrogram 1,1,20230521_000000.WAV,7467,7470,0,15000,t-11127057,Pacific Chorus Frog,0.1098,20230521_000000.BirdNET.selection.table.txt,BD-31209A,1,20230521_000000.WAV74677470BD-31209A,Ethan,Ann,139,t-11127057_139.wav,2693.1,2693.1,0.7508,0,PCF,1
1772,Spectrogram 1,1,20230521_200000.WAV,5880,5883,0,15000,t-11127057,Pacific Chorus Frog,0.1251,20230521_200000.BirdNET.selection.table.txt,BD-31209A,1,20230521_200000.WAV58805883BD-31209A,Amy,Camille,140,t-11127057_140.wav,7969,7969,1.2181,0.1067,PCF,1
2370,Spectrogram 1,1,20230520_200000.WAV,11043,11046,0,15000,t-11127057,Pacific Chorus Frog,0.1221,20230520_200000.BirdNET.selection.table.txt,BD-31209A,1,20230520_200000.WAV1104311046BD-31209A,Ann,Camille,141,t-11127057_141.wav,7720.9,7720.9,1.394,0.1067,PCF,1
1974,Spectrogram 1,1,20230525_000000.WAV,6879,6882,0,15000,t-11127057,Pacific Chorus Frog,0.1253,20230525_000000.BirdNET.selection.table.txt,BD-31209A,1,20230525_000000.WAV68796882BD-31209A,Camille,Amy,142,t-11127057_142.wav,2928,2928,1.5339,0.1045,PCF,1
1794,Spectrogram 1,1,20230521_000000.WAV,4590,4593,0,15000,t-11127057,Pacific Chorus Frog,0.1255,20230521_000000.BirdNET.selection.table.txt,BD-31209A,1,20230521_000000.WAV45904593BD-31209A,Ethan,Amy,143,t-11127057_143.wav,2928,2928,0.8211,0.1225,PCF,1
2866,Spectrogram 1,1,20230525_200000.WAV,13209,13212,0,15000,t-11127057,Pacific Chorus Frog,0.1579,20230525_200000.BirdNET.selection.table.txt,BD-31209A,1,20230525_200000.WAV1320913212BD-31209A,Amy,Camille,144,t-11127057_144.wav,2733.1,2733.1,1.2882,0.1045,PCF,1
2179,Spectrogram 1,1,20230521_000000.WAV,6432,6435,0,15000,t-11127057,Pacific Chorus Frog,0.1414,20230521_000000.BirdNET.selection.table.txt,BD-31209A,1,20230521_000000.WAV64326435BD-31209A,Ann,Camille,145,t-11127057_145.wav,2633.7,2633.7,1.446,0,PCF,1
3253,Spectrogram 1,1,20230526_200000.WAV,12423,12426,0,15000,t-11127057,Pacific Chorus Frog,0.1353,20230526_200000.BirdNET.selection.table.txt,BD-31209A,1,20230526_200000.WAV1242312426BD-31209A,Camille,Amy,146,t-11127057_146.wav,6418.6,6418.6,1.382,0.1067,PCF,1
1300,Spectrogram 1,1,20230522_000000.WAV,3258,3261,0,15000,t-11127057,Pacific Chorus Frog,0.1024,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV32583261BD-31209A,Ethan,Ann,147,t-11127057_147.wav,2811.9,2811.9,1.3287,0,PCF,1
1958,Spectrogram 1,1,20230522_200000.WAV,8823,8826,0,15000,t-11127057,Pacific Chorus Frog,0.1147,20230522_200000.BirdNET.selection.table.txt,BD-31209A,1,20230522_200000.WAV88238826BD-31209A,Amy,Ethan,148,t-11127057_148.wav,1245,1245,1.2005,0,PCF,1
2353,Spectrogram 1,1,20230521_000000.WAV,7083,7086,0,15000,t-11127057,Pacific Chorus Frog,0.1983,20230521_000000.BirdNET.selection.table.txt,BD-31209A,1,20230521_000000.WAV70837086BD-31209A,Ann,Ethan,149,t-11127057_149.wav,2554.5,2554.5,1.8941,0,PCF,1
963,Spectrogram 1,1,20230524_200000.WAV,5970,5973,0,15000,t-11127057,Pacific Chorus Frog,0.1376,20230524_200000.BirdNET.selection.table.txt,BD-31209A,1,20230524_200000.WAV59705973BD-31209A,Camille,Ethan,150,t-11127057_150.wav,1279.5,1279.5,1.3136,0,PCF,1
2658,Spectrogram 1,1,20230523_000000.WAV,11061,11064,0,15000,t-11127057,Pacific Chorus Frog,0.1898,20230523_000000.BirdNET.selection.table.txt,BD-31209A,1,20230523_000000.WAV1106111064BD-31209A,Ethan,Ann,151,t-11127057_151.wav,2554.5,2554.5,1.3058,0,PCF,1
672,Spectrogram 1,1,20230525_000000.WAV,2085,2088,0,15000,t-11127057,Pacific Chorus Frog,0.1391,20230525_000000.BirdNET.selection.table.txt,BD-31209A,1,20230525_000000.WAV20852088BD-31209A,Amy,Ethan,152,t-11127057_152.wav,1348.7,1348.7,1.1876,0,PCF,1
743,Spectrogram 1,1,20230522_000000.WAV,2010,2013,0,15000,t-11127057,Pacific Chorus Frog,0.1188,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV20102013BD-31209A,Ann,Ethan,153,t-11127057_153.wav,2673.3,2673.3,1.5966,0,PCF,1
3243,Spectrogram 1,1,20230526_200000.WAV,12402,12405,0,15000,t-11127057,Pacific Chorus Frog,0.1401,20230526_200000.BirdNET.selection.table.txt,BD-31209A,1,20230526_200000.WAV1240212405BD-31209A,Camille,Ann,154,t-11127057_154.wav,2514.9,2514.9,1.0568,0,PCF,1
1348,Spectrogram 1,1,20230522_000000.WAV,3384,3387,0,15000,t-11127057,Pacific Chorus Frog,0.1737,20230522_000000.BirdNET.selection.table.txt,BD-31209A,1,20230522_000000.WAV33843387BD-31209A,Ethan,Amy,155,t-11127057_155.wav,2928,2928,1.0012,0.1045,PCF,1
941,Spectrogram 1,1,20230521_000000.WAV,2277,2280,0,15000,t-11127057,Pacific Chorus Frog,0.2714,20230521_000000.BirdNET.selection.table.txt,BD-31209A,2,20230521_000000.WAV22772280BD-31209A,Amy,Ethan,156,t-11127057_156.wav,1175.8,1175.8,1.4375,0,PCF,1
4772,Spectrogram 1,1,20230521_200000.WAV,13089,13092,0,15000,t-11127057,Pacific Chorus Frog,0.3458,20230521_200000.BirdNET.selection.table.txt,BD-31209A,2,20230521_200000.WAV1308913092BD-31209A,Ann,Amy,157,t-11127057_157.wav,2898.1,2928,1.0198,0.191,PCF,1
776,Spectrogram 1,1,20230521_000000.WAV,1800,1803,0,15000,t-11127057,Pacific Chorus Frog,0.2617,20230521_000000.BirdNET.selection.table.txt,BD-31209A,2,20230521_000000.WAV18001803BD-31209A,Camille,Ann,158,t-11127057_158.wav,2475.2,2475.2,0.5816,0,PCF,1
176,Spectrogram 1,1,20230521_000000.WAV,372,375,0,15000,t-11127057,Pacific Chorus Frog,0.2327,20230521_000000.BirdNET.selection.table.txt,BD-31209A,2,20230521_000000.WAV372375BD-31209A,Ethan,Camille,159,t-11127057_159.wav,6778.1,6778.1,1.7,0,PCF,1
2955,Spectrogram 1,1,20230520_200000.WAV,13299,13302,0,15000,t-11127057,Pacific Chorus Frog,0.302,20230520_200000.BirdNET.selection.table.txt,BD-31209A,2,20230520_200000.WAV1329913302BD-31209A,Amy,Camille,160,t-11127057_160.wav,2606,2637.7,1.2368,0.1045,PCF,1
1057,Spectrogram 1,1,20230521_200000.WAV,3993,3996,0,15000,t-11127057,Pacific Chorus Frog,0.3799,20230521_200000.BirdNET.selection.table.txt,BD-31209A,2,20230521_200000.WAV39933996BD-31209A,Ann,Camille,161,t-11127057_161.wav,7348.8,7348.8,1.4539,0,PCF,1
1994,Spectrogram 1,1,20230527_000000.WAV,8712,8715,0,15000,t-11127057,Pacific Chorus Frog,0.2537,20230527_000000.BirdNET.selection.table.txt,BD-31209A,2,20230527_000000.WAV87128715BD-31209A,Camille,Ethan,162,t-11127057_162.wav,6449.6,6449.6,1.1158,0.1067,PCF,1
2000,Spectrogram 1,1,20230521_000000.WAV,5415,5418,0,15000,t-11127057,Pacific Chorus Frog,0.3247,20230521_000000.BirdNET.selection.table.txt,BD-31209A,2,20230521_000000.WAV54155418BD-31209A,Ethan,Amy,163,t-11127057_163.wav,2868.3,2868.3,1.188,0.1045,PCF,1
881,Spectrogram 1,1,20230524_200000.WAV,5784,5787,0,15000,t-11127057,Pacific Chorus Frog,0.2439,20230524_200000.BirdNET.selection.table.txt,BD-31209A,2,20230524_200000.WAV57845787BD-31209A,Amy,Ethan,164,t-11127057_164.wav,1123.9,1123.9,1.5506,0,PCF,1
1103,Spectrogram 1,1,20230522_000000.WAV,2625,2628,0,15000,t-11127057,Pacific Chorus Frog,0.2979,20230522_000000.BirdNET.selection.table.txt,BD-31209A,2,20230522_000000.WAV26252628BD-31209A,Ann,Camille,165,t-11127057_165.wav,2653.5,2653.5,0.6045,0,PCF,1
1444,Spectrogram 1,1,20230527_200000.WAV,3735,3738,0,15000,t-11127057,Pacific Chorus Frog,0.2402,20230527_200000.BirdNET.selection.table.txt,BD-31209A,2,20230527_200000.WAV37353738BD-31209A,Camille,Ethan,166,t-11127057_166.wav,7007.8,7007.8,1.3885,0,PCF,1
2172,Spectrogram 1,1,20230526_000000.WAV,7992,7995,0,15000,t-11127057,Pacific Chorus Frog,0.3647,20230526_000000.BirdNET.selection.table.txt,BD-31209A,2,20230526_000000.WAV79927995BD-31209A,Ethan,Ann,167,t-11127057_167.wav,2653.5,2653.5,1.1536,0,PCF,1
2167,Spectrogram 1,1,20230525_000000.WAV,7335,7338,0,15000,t-11127057,Pacific Chorus Frog,0.3983,20230525_000000.BirdNET.selection.table.txt,BD-31209A,2,20230525_000000.WAV73357338BD-31209A,Amy,Camille,168,t-11127057_168.wav,2764.9,2796.6,1.0496,0.1045,PCF,1
2146,Spectrogram 1,1,20230525_000000.WAV,7293,7296,0,15000,t-11127057,Pacific Chorus Frog,0.3318,20230525_000000.BirdNET.selection.table.txt,BD-31209A,2,20230525_000000.WAV72937296BD-31209A,Ann,Amy,169,t-11127057_169.wav,2868.3,2868.3,1.3407,0.209,PCF,1
1748,Spectrogram 1,1,20230521_000000.WAV,4479,4482,0,15000,t-11127057,Pacific Chorus Frog,0.2145,20230521_000000.BirdNET.selection.table.txt,BD-31209A,2,20230521_000000.WAV44794482BD-31209A,Camille,Amy,170,t-11127057_170.wav,2868.3,2868.3,0.9716,0.1045,PCF,1
1814,Spectrogram 1,1,20230526_000000.WAV,5952,5955,0,15000,t-11127057,Pacific Chorus Frog,0.303,20230526_000000.BirdNET.selection.table.txt,BD-31209A,2,20230526_000000.WAV59525955BD-31209A,Ethan,Ann,171,t-11127057_171.wav,2514.9,2514.9,0.9422,0,PCF,1
1052,Spectrogram 1,1,20230522_200000.WAV,5649,5652,0,15000,t-11127057,Pacific Chorus Frog,0.2503,20230522_200000.BirdNET.selection.table.txt,BD-31209A,2,20230522_200000.WAV56495652BD-31209A,Amy,Ethan,172,t-11127057_172.wav,1072,1072,0.8424,0,PCF,1
43,Spectrogram 1,1,20230526_000000.WAV,129,132,0,15000,t-11127057,Pacific Chorus Frog,0.2462,20230526_000000.BirdNET.selection.table.txt,BD-31209A,2,20230526_000000.WAV129132BD-31209A,Ann,Ethan,173,t-11127057_173.wav,2811.9,2811.9,1.467,0,PCF,1
