Selection,View,Channel,Begin.File,Begin.Time..s.,End Time (s),Low Freq (Hz)_x,High Freq (Hz)_x,Species.Code,Common.Name,Confidence,birdnetfile,site,bins,date,time,reviewer_1,reviewer_2,ID,sample_id,Low Freq (Hz)_y,High Freq (Hz)_y,File Offset (s),Delta Time (s),Annotation,label,segment_id,clip_id
223,Spectrogram 1,1,20230525_000000.WAV,4167,4170,0,15000,t-11031961,Coyote,0.8565,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Camille,Ethan,310,t-11031961_310_9sec,443.7,2893.9,7.7585,1.2287,COYOTE,1,3,a
246,Spectrogram 1,1,20230525_000000.WAV,4203,4206,0,15000,t-11031961,Coyote,0.8647,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Diana,Rohit,311,t-11031961_311_9sec,335.4,2534.2,3.6564,2.2657,,0,1,a
249,Spectrogram 1,1,20230525_000000.WAV,4209,4212,0,15000,t-11031961,Coyote,0.8926,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Ethan,Amy,312,t-11031961_312_9sec,77.8,2919.2,3.7024,3.0,COYOTE,1,1,a
249,Spectrogram 1,1,20230525_000000.WAV,4209,4212,0,15000,t-11031961,Coyote,0.8926,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Ethan,Amy,312,t-11031961_312_9sec,77.8,2919.2,6.7024,0.03639999999999999,COYOTE,1,1,b
245,Spectrogram 1,1,20230525_000000.WAV,4194,4197,0,15000,t-11031961,Coyote,0.901,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Amy,Ann,313,t-11031961_313_9sec,244.4,2549.1,1.3028,0.4526,COYOTE,1,1,a
245,Spectrogram 1,1,20230525_000000.WAV,4194,4197,0,15000,t-11031961,Coyote,0.901,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Amy,Ann,313,t-11031961_313_9sec,237.6,3287.1,2.817,2.6473,COYOTE,1,2,a
234,Spectrogram 1,1,20230525_000000.WAV,4179,4182,0,15000,t-11031961,Coyote,0.9198,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Ann,Amy,314,t-11031961_314_9sec,274.5,3098.0,0.0798,1.9028,COYOTE,1,1,a
234,Spectrogram 1,1,20230525_000000.WAV,4179,4182,0,15000,t-11031961,Coyote,0.9198,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Ann,Amy,314,t-11031961_314_9sec,210.0,2814.4,2.6858,3.0,COYOTE,1,2,a
234,Spectrogram 1,1,20230525_000000.WAV,4179,4182,0,15000,t-11031961,Coyote,0.9198,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Ann,Amy,314,t-11031961_314_9sec,210.0,2814.4,5.6858,0.4525000000000001,COYOTE,1,2,b
234,Spectrogram 1,1,20230525_000000.WAV,4179,4182,0,15000,t-11031961,Coyote,0.9198,20230525_000000.BirdNET.selection.table.txt,BD-32198B,5,5/25/23,00:00:00,Ann,Amy,314,t-11031961_314_9sec,294.0,2940.4,6.9655,1.4386,COYOTE,1,3,a
380,Spectrogram 1,1,20230525_000000.WAV,9132,9135,0,15000,t-11031961,Coyote,0.7127,20230525_000000.BirdNET.selection.table.txt,BD-32198B,4,5/25/23,00:00:00,Rohit,Ann,315,t-11031961_315_9sec,257.4,1168.3,1.2539,0.8102,COYOTE,1,1,a
380,Spectrogram 1,1,20230525_000000.WAV,9132,9135,0,15000,t-11031961,Coyote,0.7127,20230525_000000.BirdNET.selection.table.txt,BD-32198B,4,5/25/23,00:00:00,Rohit,Ann,315,t-11031961_315_9sec,257.4,2079.2,4.4194,3.0,COYOTE,1,2,a
380,Spectrogram 1,1,20230525_000000.WAV,9132,9135,0,15000,t-11031961,Coyote,0.7127,20230525_000000.BirdNET.selection.table.txt,BD-32198B,4,5/25/23,00:00:00,Rohit,Ann,315,t-11031961_315_9sec,257.4,2079.2,7.4194,1.3807999999999998,COYOTE,1,2,b
97,Spectrogram 1,1,20230520_000000.WAV,954,957,0,15000,t-11031961,Coyote,0.5393,20230520_000000.BirdNET.selection.table.txt,BD-32437A,3,5/20/23,00:00:00,Camille,Ethan,316,t-11031961_316_9sec,,,,,,0,1,a
1197,Spectrogram 1,1,20230528_200000.WAV,11049,11052,0,15000,t-11031961,Coyote,0.5729,20230528_200000.BirdNET.selection.table.txt,BD-32652A,3,5/28/23,20:00:00,Diana,Camille,317,t-11031961_317_9sec,,,,,,0,1,a
386,Spectrogram 1,1,20230525_000000.WAV,8781,8784,0,15000,t-11031961,Coyote,0.7424,20230525_000000.BirdNET.selection.table.txt,BD-33452A,4,5/25/23,00:00:00,Ethan,Ann,318,t-11031961_318_9sec,297.0,2118.8,3.4726,2.6662,COYOTE,1,1,a
386,Spectrogram 1,1,20230525_000000.WAV,8781,8784,0,15000,t-11031961,Coyote,0.7424,20230525_000000.BirdNET.selection.table.txt,BD-33452A,4,5/25/23,00:00:00,Ethan,Ann,318,t-11031961_318_9sec,316.8,1425.7,6.7606,0.6501,COYOTE,1,2,a
214,Spectrogram 1,1,20230527_200000.WAV,8565,8568,0,15000,t-11031961,Coyote,0.7451,20230527_200000.BirdNET.selection.table.txt,BD-33452A,4,5/27/23,20:00:00,Amy,Ann,319,t-11031961_319_9sec,99.0,2019.8,3.6657,3.0,COYOTE,1,1,a
214,Spectrogram 1,1,20230527_200000.WAV,8565,8568,0,15000,t-11031961,Coyote,0.7451,20230527_200000.BirdNET.selection.table.txt,BD-33452A,4,5/27/23,20:00:00,Amy,Ann,319,t-11031961_319_9sec,99.0,2019.8,6.6657,2.3228999999999997,COYOTE,1,1,b
4976,Spectrogram 1,1,20230524_000000.WAV,30432,30435,0,15000,t-11031961,Coyote,0.1407,20230524_000000.BirdNET.selection.table.txt,BD-29267B,1,5/24/23,00:00:00,Ann,Diana,31,t-11031961_31_9sec,,,,,,0,1,a
1380,Spectrogram 1,1,20230527_200000.WAV,8556,8559,0,15000,t-11031961,Coyote,0.6816,20230527_200000.BirdNET.selection.table.txt,BD-33452B,4,5/27/23,20:00:00,Ann,Camille,320,t-11031961_320_9sec,215.7,2215.7,0.0225,3.0,COYOTE,1,1,a
1380,Spectrogram 1,1,20230527_200000.WAV,8556,8559,0,15000,t-11031961,Coyote,0.6816,20230527_200000.BirdNET.selection.table.txt,BD-33452B,4,5/27/23,20:00:00,Ann,Camille,320,t-11031961_320_9sec,215.7,2215.7,3.0225,3.0,COYOTE,1,1,b
1380,Spectrogram 1,1,20230527_200000.WAV,8556,8559,0,15000,t-11031961,Coyote,0.6816,20230527_200000.BirdNET.selection.table.txt,BD-33452B,4,5/27/23,20:00:00,Ann,Camille,320,t-11031961_320_9sec,215.7,2215.7,6.0225,0.23679999999999968,COYOTE,1,1,c
1380,Spectrogram 1,1,20230527_200000.WAV,8556,8559,0,15000,t-11031961,Coyote,0.6816,20230527_200000.BirdNET.selection.table.txt,BD-33452B,4,5/27/23,20:00:00,Ann,Camille,320,t-11031961_320_9sec,235.3,2254.9,6.9658,1.9031,COYOTE,1,2,a
1468,Spectrogram 1,1,20230525_000000.WAV,7110,7113,0,15000,t-11031961,Coyote,0.1391,20230525_000000.BirdNET.selection.table.txt,BD-29050B,1,5/25/23,00:00:00,Ann,Diana,321,t-11031961_321_9sec,,,,,,0,1,a
412,Spectrogram 1,1,20230525_000000.WAV,1464,1467,0,15000,t-11031961,Coyote,0.1398,20230525_000000.BirdNET.selection.table.txt,BD-29267A,1,5/25/23,00:00:00,Rohit,Diana,322,t-11031961_322_9sec,,,,,,0,1,a
833,Spectrogram 1,1,20230521_200000.WAV,3678,3681,0,15000,t-11031961,Coyote,0.184,20230521_200000.BirdNET.selection.table.txt,BD-29267A,1,5/21/23,20:00:00,Camille,Rohit,323,t-11031961_323_9sec,,,,,,0,1,a
9023,Spectrogram 1,1,20230524_000000.WAV,31233,31236,0,15000,t-11031961,Coyote,0.1211,20230524_000000.BirdNET.selection.table.txt,BD-29267A,1,5/24/23,00:00:00,Diana,Rohit,324,t-11031961_324_9sec,,,,,,0,1,a
1881,Spectrogram 1,1,20230523_000000.WAV,11178,11181,0,15000,t-11031961,Coyote,0.1256,20230523_000000.BirdNET.selection.table.txt,BD-29267A,1,5/23/23,00:00:00,Ethan,Camille,325,t-11031961_325_9sec,,,,,,0,1,a
1461,Spectrogram 1,1,20230520_000000.WAV,5247,5250,0,15000,t-11031961,Coyote,0.2993,20230520_000000.BirdNET.selection.table.txt,BD-29267A,2,5/20/23,00:00:00,Amy,Ethan,326,t-11031961_326_9sec,,,,,,0,1,a
1638,Spectrogram 1,1,20230522_200000.WAV,4752,4755,0,15000,t-11031961,Coyote,0.2369,20230522_200000.BirdNET.selection.table.txt,BD-29267A,2,5/22/23,20:00:00,Ann,Ethan,327,t-11031961_327_9sec,,,,,,0,1,a
3311,Spectrogram 1,1,20230526_000000.WAV,18867,18870,0,15000,t-11031961,Coyote,0.1715,20230526_000000.BirdNET.selection.table.txt,BD-29267B,1,5/26/23,00:00:00,Rohit,Ann,328,t-11031961_328_9sec,,,,,,0,1,a
4582,Spectrogram 1,1,20230526_000000.WAV,24276,24279,0,15000,t-11031961,Coyote,0.1101,20230526_000000.BirdNET.selection.table.txt,BD-29267B,1,5/26/23,00:00:00,Camille,Rohit,329,t-11031961_329_9sec,,,,,,0,1,a
54,Spectrogram 1,1,20230524_200000.WAV,837,840,0,15000,t-11031961,Coyote,0.1298,20230524_200000.BirdNET.selection.table.txt,BD-29267B,1,5/24/23,20:00:00,Rohit,Ann,32,t-11031961_32_9sec,,,,,,0,1,a
1783,Spectrogram 1,1,20230525_000000.WAV,11127,11130,0,15000,t-11031961,Coyote,0.1855,20230525_000000.BirdNET.selection.table.txt,BD-29267B,1,5/25/23,00:00:00,Diana,Camille,330,t-11031961_330_9sec,,,,,,0,1,a
1551,Spectrogram 1,1,20230525_000000.WAV,10053,10056,0,15000,t-11031961,Coyote,0.1182,20230525_000000.BirdNET.selection.table.txt,BD-29267B,1,5/25/23,00:00:00,Ethan,Amy,331,t-11031961_331_9sec,,,,,,0,1,a
790,Spectrogram 1,1,20230522_200000.WAV,3813,3816,0,15000,t-11031961,Coyote,0.2124,20230522_200000.BirdNET.selection.table.txt,BD-29267B,2,5/22/23,20:00:00,Amy,Camille,332,t-11031961_332_9sec,,,,,,0,1,a
2481,Spectrogram 1,1,20230525_000000.WAV,5892,5895,0,15000,t-11031961,Coyote,0.148,20230525_000000.BirdNET.selection.table.txt,BD-29638A,1,5/25/23,00:00:00,Ann,Diana,333,t-11031961_333_9sec,,,,,,0,1,a
2173,Spectrogram 1,1,20230521_200000.WAV,5922,5925,0,15000,t-11031961,Coyote,0.1974,20230521_200000.BirdNET.selection.table.txt,BD-29638A,1,5/21/23,20:00:00,Rohit,Ann,334,t-11031961_334_9sec,,,,,,0,1,a
2231,Spectrogram 1,1,20230521_200000.WAV,6039,6042,0,15000,t-11031961,Coyote,0.1905,20230521_200000.BirdNET.selection.table.txt,BD-29638A,1,5/21/23,20:00:00,Camille,Ethan,335,t-11031961_335_9sec,,,,,,0,1,a
553,Spectrogram 1,1,20230523_200000.WAV,8145,8148,0,15000,t-11031961,Coyote,0.146,20230523_200000.BirdNET.selection.table.txt,BD-29638A,1,5/23/23,20:00:00,Diana,Ann,336,t-11031961_336_9sec,,,,,,0,1,a
2190,Spectrogram 1,1,20230521_200000.WAV,5958,5961,0,15000,t-11031961,Coyote,0.1722,20230521_200000.BirdNET.selection.table.txt,BD-29638A,1,5/21/23,20:00:00,Ethan,Ann,337,t-11031961_337_9sec,,,,,,0,1,a
1265,Spectrogram 1,1,20230524_000000.WAV,11433,11436,0,15000,t-11031961,Coyote,0.1483,20230524_000000.BirdNET.selection.table.txt,BD-29638A,1,5/24/23,00:00:00,Amy,Ethan,338,t-11031961_338_9sec,,,,,,0,1,a
288,Spectrogram 1,1,20230520_000000.WAV,3675,3678,0,15000,t-11031961,Coyote,0.1456,20230520_000000.BirdNET.selection.table.txt,BD-29638A,1,5/20/23,00:00:00,Ann,Diana,339,t-11031961_339_9sec,,,,,,0,1,a
1539,Spectrogram 1,1,20230525_000000.WAV,10020,10023,0,15000,t-11031961,Coyote,0.1078,20230525_000000.BirdNET.selection.table.txt,BD-29267B,1,5/25/23,00:00:00,Camille,Ann,33,t-11031961_33_9sec,,,,,,0,1,a
4144,Spectrogram 1,1,20230521_200000.WAV,10752,10755,0,15000,t-11031961,Coyote,0.1279,20230521_200000.BirdNET.selection.table.txt,BD-29638A,1,5/21/23,20:00:00,Rohit,Camille,340,t-11031961_340_9sec,,,,,,0,1,a
3483,Spectrogram 1,1,20230521_200000.WAV,8655,8658,0,15000,t-11031961,Coyote,0.1516,20230521_200000.BirdNET.selection.table.txt,BD-29638A,1,5/21/23,20:00:00,Camille,Rohit,341,t-11031961_341_9sec,,,,,,0,1,a
1312,Spectrogram 1,1,20230527_000000.WAV,2799,2802,0,15000,t-11031961,Coyote,0.2566,20230527_000000.BirdNET.selection.table.txt,BD-29638A,2,5/27/23,00:00:00,Diana,Ann,342,t-11031961_342_9sec,,,,,,0,1,a
262,Spectrogram 1,1,20230527_000000.WAV,507,510,0,15000,t-11031961,Coyote,0.297,20230527_000000.BirdNET.selection.table.txt,BD-29638A,2,5/27/23,00:00:00,Ethan,Camille,343,t-11031961_343_9sec,,,,,,0,1,a
1846,Spectrogram 1,1,20230521_200000.WAV,5139,5142,0,15000,t-11031961,Coyote,0.299,20230521_200000.BirdNET.selection.table.txt,BD-29638A,2,5/21/23,20:00:00,Amy,Diana,344,t-11031961_344_9sec,,,,,,0,1,a
376,Spectrogram 1,1,20230525_000000.WAV,1449,1452,0,15000,t-11031961,Coyote,0.2576,20230525_000000.BirdNET.selection.table.txt,BD-29638A,2,5/25/23,00:00:00,Ann,Rohit,345,t-11031961_345_9sec,,,,,,0,1,a
1147,Spectrogram 1,1,20230526_200000.WAV,12345,12348,0,15000,t-11031961,Coyote,0.1243,20230526_200000.BirdNET.selection.table.txt,BD-29964A,1,5/26/23,20:00:00,Rohit,Diana,346,t-11031961_346_9sec,,,,,,0,1,a
543,Spectrogram 1,1,20230520_000000.WAV,3738,3741,0,15000,t-11031961,Coyote,0.1492,20230520_000000.BirdNET.selection.table.txt,BD-30162A,1,5/20/23,00:00:00,Camille,Amy,347,t-11031961_347_9sec,,,,,,0,1,a
2422,Spectrogram 1,1,20230526_000000.WAV,13872,13875,0,15000,t-11031961,Coyote,0.1796,20230526_000000.BirdNET.selection.table.txt,BD-30162A,1,5/26/23,00:00:00,Diana,Ethan,348,t-11031961_348_9sec,,,,,,0,1,a
5375,Spectrogram 1,1,20230524_000000.WAV,28821,28824,0,15000,t-11031961,Coyote,0.1286,20230524_000000.BirdNET.selection.table.txt,BD-30162A,1,5/24/23,00:00:00,Ethan,Rohit,349,t-11031961_349_9sec,,,,,,0,1,a
5294,Spectrogram 1,1,20230525_000000.WAV,32196,32199,0,15000,t-11031961,Coyote,0.3999,20230525_000000.BirdNET.selection.table.txt,BD-29267B,2,5/25/23,00:00:00,Diana,Amy,34,t-11031961_34_9sec,,,,,,0,1,a
3535,Spectrogram 1,1,20230527_000000.WAV,15951,15954,0,15000,t-11031961,Coyote,0.1216,20230527_000000.BirdNET.selection.table.txt,BD-30162A,1,5/27/23,00:00:00,Amy,Ethan,350,t-11031961_350_9sec,,,,,,0,1,a
1419,Spectrogram 1,1,20230526_000000.WAV,10008,10011,0,15000,t-11031961,Coyote,0.1434,20230526_000000.BirdNET.selection.table.txt,BD-30162A,1,5/26/23,00:00:00,Ann,Rohit,351,t-11031961_351_9sec,,,,,,0,1,a
604,Spectrogram 1,1,20230520_000000.WAV,4404,4407,0,15000,t-11031961,Coyote,0.1165,20230520_000000.BirdNET.selection.table.txt,BD-30162A,1,5/20/23,00:00:00,Rohit,Ann,352,t-11031961_352_9sec,,,,,,0,1,a
2018,Spectrogram 1,1,20230526_000000.WAV,12228,12231,0,15000,t-11031961,Coyote,0.3917,20230526_000000.BirdNET.selection.table.txt,BD-30162A,2,5/26/23,00:00:00,Camille,Rohit,353,t-11031961_353_9sec,,,,,,0,1,a
2961,Spectrogram 1,1,20230526_000000.WAV,19389,19392,0,15000,t-11031961,Coyote,0.2403,20230526_000000.BirdNET.selection.table.txt,BD-30162A,2,5/26/23,00:00:00,Diana,Camille,354,t-11031961_354_9sec,,,,,,0,1,a
4943,Spectrogram 1,1,20230526_000000.WAV,26814,26817,0,15000,t-11031961,Coyote,0.1124,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Ethan,Diana,355,t-11031961_355_9sec,,,,,,0,1,a
2725,Spectrogram 1,1,20230527_000000.WAV,22842,22845,0,15000,t-11031961,Coyote,0.1003,20230527_000000.BirdNET.selection.table.txt,BD-30175A,1,5/27/23,00:00:00,Amy,Ethan,356,t-11031961_356_9sec,,,,,,0,1,a
1227,Spectrogram 1,1,20230520_000000.WAV,4752,4755,0,15000,t-11031961,Coyote,0.1086,20230520_000000.BirdNET.selection.table.txt,BD-30175A,1,5/20/23,00:00:00,Ann,Amy,357,t-11031961_357_9sec,,,,,,0,1,a
1509,Spectrogram 1,1,20230524_000000.WAV,28677,28680,0,15000,t-11031961,Coyote,0.1019,20230524_000000.BirdNET.selection.table.txt,BD-30175A,1,5/24/23,00:00:00,Rohit,Diana,358,t-11031961_358_9sec,,,,,,0,1,a
919,Spectrogram 1,1,20230526_200000.WAV,5139,5142,0,15000,t-11031961,Coyote,0.1078,20230526_200000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,20:00:00,Camille,Ann,359,t-11031961_359_9sec,,,,,,0,1,a
694,Spectrogram 1,1,20230526_000000.WAV,4350,4353,0,15000,t-11031961,Coyote,0.1474,20230526_000000.BirdNET.selection.table.txt,BD-29267B,1,5/26/23,00:00:00,Ethan,Amy,35,t-11031961_35_9sec,,,,,,0,1,a
4700,Spectrogram 1,1,20230526_000000.WAV,26139,26142,0,15000,t-11031961,Coyote,0.1087,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Diana,Rohit,360,t-11031961_360_9sec,,,,,,0,1,a
887,Spectrogram 1,1,20230526_000000.WAV,8448,8451,0,15000,t-11031961,Coyote,0.145,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Ethan,Amy,361,t-11031961_361_9sec,,,,,,0,1,a
3762,Spectrogram 1,1,20230526_000000.WAV,22797,22800,0,15000,t-11031961,Coyote,0.1016,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Amy,Ethan,362,t-11031961_362_9sec,,,,,,0,1,a
2931,Spectrogram 1,1,20230526_000000.WAV,19077,19080,0,15000,t-11031961,Coyote,0.1385,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Ann,Ethan,363,t-11031961_363_9sec,,,,,,0,1,a
1467,Spectrogram 1,1,20230526_200000.WAV,6993,6996,0,15000,t-11031961,Coyote,0.1236,20230526_200000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,20:00:00,Rohit,Amy,364,t-11031961_364_9sec,,,,,,0,1,a
1558,Spectrogram 1,1,20230526_000000.WAV,12606,12609,0,15000,t-11031961,Coyote,0.1271,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Camille,Rohit,365,t-11031961_365_9sec,,,,,,0,1,a
1256,Spectrogram 1,1,20230526_000000.WAV,11040,11043,0,15000,t-11031961,Coyote,0.1964,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Diana,Ann,366,t-11031961_366_9sec,,,,,,0,1,a
2624,Spectrogram 1,1,20230526_000000.WAV,16848,16851,0,15000,t-11031961,Coyote,0.1474,20230526_000000.BirdNET.selection.table.txt,BD-30175A,1,5/26/23,00:00:00,Ethan,Ann,367,t-11031961_367_9sec,,,,,,0,1,a
1303,Spectrogram 1,1,20230520_000000.WAV,5112,5115,0,15000,t-11031961,Coyote,0.2684,20230520_000000.BirdNET.selection.table.txt,BD-30175A,2,5/20/23,00:00:00,Amy,Camille,368,t-11031961_368_9sec,,,,,,0,1,a
3076,Spectrogram 1,1,20230526_000000.WAV,19893,19896,0,15000,t-11031961,Coyote,0.2423,20230526_000000.BirdNET.selection.table.txt,BD-30175A,2,5/26/23,00:00:00,Ann,Rohit,369,t-11031961_369_9sec,,,,,,0,1,a
5268,Spectrogram 1,1,20230526_000000.WAV,27549,27552,0,15000,t-11031961,Coyote,0.1444,20230526_000000.BirdNET.selection.table.txt,BD-29267B,1,5/26/23,00:00:00,Amy,Camille,36,t-11031961_36_9sec,,,,,,0,1,a
2621,Spectrogram 1,1,20230526_000000.WAV,16836,16839,0,15000,t-11031961,Coyote,0.3998,20230526_000000.BirdNET.selection.table.txt,BD-30175A,2,5/26/23,00:00:00,Rohit,Amy,370,t-11031961_370_9sec,,,,,,0,1,a
232,Spectrogram 1,1,20230524_000000.WAV,12210,12213,0,15000,t-11031961,Coyote,0.3115,20230524_000000.BirdNET.selection.table.txt,BD-30175A,2,5/24/23,00:00:00,Camille,Ann,371,t-11031961_371_9sec,,,,,,0,1,a
1345,Spectrogram 1,1,20230520_000000.WAV,5433,5436,0,15000,t-11031961,Coyote,0.3428,20230520_000000.BirdNET.selection.table.txt,BD-30175A,2,5/20/23,00:00:00,Diana,Rohit,372,t-11031961_372_9sec,,,,,,0,1,a
1628,Spectrogram 1,1,20230526_000000.WAV,22122,22125,0,15000,t-11031961,Coyote,0.1624,20230526_000000.BirdNET.selection.table.txt,BD-30175B,1,5/26/23,00:00:00,Ethan,Diana,373,t-11031961_373_9sec,,,,,,0,1,a
1728,Spectrogram 1,1,20230523_000000.WAV,8907,8910,0,15000,t-11031961,Coyote,0.1192,20230523_000000.BirdNET.selection.table.txt,BD-30175B,1,5/23/23,00:00:00,Amy,Diana,374,t-11031961_374_9sec,,,,,,0,1,a
2135,Spectrogram 1,1,20230524_000000.WAV,17958,17961,0,15000,t-11031961,Coyote,0.1195,20230524_000000.BirdNET.selection.table.txt,BD-30175B,1,5/24/23,00:00:00,Ann,Diana,375,t-11031961_375_9sec,,,,,,0,1,a
1000,Spectrogram 1,1,20230520_000000.WAV,10131,10134,0,15000,t-11031961,Coyote,0.1423,20230520_000000.BirdNET.selection.table.txt,BD-30175B,1,5/20/23,00:00:00,Rohit,Ann,376,t-11031961_376_9sec,,,,,,0,1,a
1122,Spectrogram 1,1,20230520_000000.WAV,4545,4548,0,15000,t-11031961,Coyote,0.1459,20230520_000000.BirdNET.selection.table.txt,BD-31209A,1,5/20/23,00:00:00,Camille,Rohit,377,t-11031961_377_9sec,,,,,,0,1,a
4285,Spectrogram 1,1,20230520_000000.WAV,18846,18849,0,15000,t-11031961,Coyote,0.1143,20230520_000000.BirdNET.selection.table.txt,BD-31209A,1,5/20/23,00:00:00,Diana,Ann,378,t-11031961_378_9sec,,,,,,0,1,a
3583,Spectrogram 1,1,20230520_000000.WAV,13182,13185,0,15000,t-11031961,Coyote,0.1733,20230520_000000.BirdNET.selection.table.txt,BD-31209A,1,5/20/23,00:00:00,Ethan,Rohit,379,t-11031961_379_9sec,,,,,,0,1,a
556,Spectrogram 1,1,20230527_000000.WAV,2574,2577,0,15000,t-11031961,Coyote,0.1797,20230527_000000.BirdNET.selection.table.txt,BD-29267B,1,5/27/23,00:00:00,Ann,Camille,37,t-11031961_37_9sec,,,,,,0,1,a
2539,Spectrogram 1,1,20230520_000000.WAV,9978,9981,0,15000,t-11031961,Coyote,0.1231,20230520_000000.BirdNET.selection.table.txt,BD-31209A,1,5/20/23,00:00:00,Amy,Diana,380,t-11031961_380_9sec,,,,,,0,1,a
749,Spectrogram 1,1,20230520_000000.WAV,3051,3054,0,15000,t-11031961,Coyote,0.1704,20230520_000000.BirdNET.selection.table.txt,BD-31209A,1,5/20/23,00:00:00,Ann,Amy,381,t-11031961_381_9sec,,,,,,0,1,a
3306,Spectrogram 1,1,20230520_000000.WAV,12366,12369,0,15000,t-11031961,Coyote,0.1337,20230520_000000.BirdNET.selection.table.txt,BD-31209A,1,5/20/23,00:00:00,Rohit,Amy,382,t-11031961_382_9sec,,,,,,0,1,a
1629,Spectrogram 1,1,20230520_000000.WAV,6612,6615,0,15000,t-11031961,Coyote,0.1043,20230520_000000.BirdNET.selection.table.txt,BD-31209A,1,5/20/23,00:00:00,Camille,Diana,383,t-11031961_383_9sec,,,,,,0,1,a
1403,Spectrogram 1,1,20230520_000000.WAV,5556,5559,0,15000,t-11031961,Coyote,0.2549,20230520_000000.BirdNET.selection.table.txt,BD-31209A,2,5/20/23,00:00:00,Diana,Ann,384,t-11031961_384_9sec,,,,,,0,1,a
1101,Spectrogram 1,1,20230520_000000.WAV,4482,4485,0,15000,t-11031961,Coyote,0.2274,20230520_000000.BirdNET.selection.table.txt,BD-31209A,2,5/20/23,00:00:00,Ethan,Diana,385,t-11031961_385_9sec,,,,,,0,1,a
2882,Spectrogram 1,1,20230520_000000.WAV,11097,11100,0,15000,t-11031961,Coyote,0.2047,20230520_000000.BirdNET.selection.table.txt,BD-31209A,2,5/20/23,00:00:00,Amy,Ann,386,t-11031961_386_9sec,,,,,,0,1,a
4255,Spectrogram 1,1,20230524_000000.WAV,14058,14061,0,15000,t-11031961,Coyote,0.1224,20230524_000000.BirdNET.selection.table.txt,BD-32198A,1,5/24/23,00:00:00,Ann,Rohit,387,t-11031961_387_9sec,,,,,,0,1,a
2009,Spectrogram 1,1,20230523_000000.WAV,3948,3951,0,15000,t-11031961,Coyote,0.1808,20230523_000000.BirdNET.selection.table.txt,BD-32198A,1,5/23/23,00:00:00,Rohit,Diana,388,t-11031961_388_9sec,,,,,,0,1,a
9693,Spectrogram 1,1,20230524_000000.WAV,29427,29430,0,15000,t-11031961,Coyote,0.1501,20230524_000000.BirdNET.selection.table.txt,BD-32198A,1,5/24/23,00:00:00,Camille,Ethan,389,t-11031961_389_9sec,,,,,,0,1,a
60,Spectrogram 1,1,20230520_200000.WAV,384,387,0,15000,t-11031961,Coyote,0.4776,20230520_200000.BirdNET.selection.table.txt,BD-29638A,3,5/20/23,20:00:00,Rohit,Amy,38,t-11031961_38_9sec,,,,,,0,1,a
3359,Spectrogram 1,1,20230524_000000.WAV,10776,10779,0,15000,t-11031961,Coyote,0.1098,20230524_000000.BirdNET.selection.table.txt,BD-32198A,1,5/24/23,00:00:00,Diana,Ann,390,t-11031961_390_9sec,,,,,,0,1,a
1251,Spectrogram 1,1,20230527_200000.WAV,7716,7719,0,15000,t-11031961,Coyote,0.1025,20230527_200000.BirdNET.selection.table.txt,BD-32198A,1,5/27/23,20:00:00,Ethan,Camille,391,t-11031961_391_9sec,,,,,,0,1,a
2915,Spectrogram 1,1,20230524_000000.WAV,9045,9048,0,15000,t-11031961,Coyote,0.1001,20230524_000000.BirdNET.selection.table.txt,BD-32198A,1,5/24/23,00:00:00,Amy,Ethan,392,t-11031961_392_9sec,,,,,,0,1,a
262,Spectrogram 1,1,20230520_200000.WAV,2214,2217,0,15000,t-11031961,Coyote,0.111,20230520_200000.BirdNET.selection.table.txt,BD-32198A,1,5/20/23,20:00:00,Ann,Diana,393,t-11031961_393_9sec,,,,,,0,1,a
933,Spectrogram 1,1,20230527_200000.WAV,6537,6540,0,15000,t-11031961,Coyote,0.1225,20230527_200000.BirdNET.selection.table.txt,BD-32198A,1,5/27/23,20:00:00,Rohit,Camille,394,t-11031961_394_9sec,,,,,,0,1,a
